,employee_id,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,department,salary,satisfaction_level,last_evaluation
4160,24664,4,162,3,1,0,No,technical,medium,0.68,0.91
4161,24671,3,260,4,0,0,No,technical,high,0.9,0.74
4162,24675,5,198,2,0,0,No,technical,high,0.64,0.93
4163,24680,2,242,3,1,0,No,technical,high,0.63,0.9
4164,24683,4,219,4,0,0,No,technical,high,0.87,0.89
4165,24694,4,204,3,0,0,No,technical,high,0.6,0.55
4166,24700,3,157,3,0,0,No,technical,high,0.7,0.74
4167,24715,5,244,6,0,0,No,technical,high,0.15,0.94
4168,24716,3,122,3,0,0,No,support,high,0.45,0.75
4169,24719,5,282,5,0,0,No,support,low,0.43,0.9
4170,24721,5,195,5,0,0,No,support,low,0.92,0.46
4171,24728,4,134,2,0,0,No,support,low,0.72,0.81
4172,24730,3,210,2,0,0,No,support,low,0.94,0.84
4173,24741,3,170,3,0,0,No,support,low,0.74,0.52
4174,24748,2,140,3,1,0,No,support,low,0.48,0.71
4175,24749,5,215,2,1,0,No,support,low,0.84,0.76
4176,63466,3,150,3,0,0,No,support,low,0.53,0.86
4177,24757,5,268,3,1,0,No,support,medium,0.45,0.88
4178,24760,4,270,4,0,0,No,support,medium,0.95,0.67
4179,24762,3,163,3,0,0,No,technical,medium,0.95,0.58
4180,24776,3,188,2,0,0,No,technical,medium,0.7,0.85
4181,24777,3,110,4,0,0,No,technical,medium,0.19,0.93
4182,24784,5,135,3,0,0,No,management,medium,0.74,0.91
4183,24790,4,228,3,0,0,No,IT,medium,0.54,0.59
4184,24807,5,172,2,0,0,No,IT,medium,0.5,0.69
4185,24810,3,168,5,0,0,No,IT,medium,0.95,0.72
4186,24811,5,160,3,0,0,No,IT,medium,0.69,0.69
4187,24829,5,282,3,0,0,No,IT,medium,0.24,0.74
4188,63468,5,184,2,1,0,No,product_mng,medium,0.96,0.7
4189,24839,4,217,4,1,0,No,product_mng,medium,0.61,0.5
4190,24841,6,281,3,0,0,No,product_mng,medium,0.76,0.53
4191,24842,3,245,2,0,0,No,product_mng,medium,0.61,0.64
4192,71558,2,285,5,0,0,No,IT,medium,0.37,0.48
4193,24851,4,165,3,0,0,No,RandD,medium,0.81,0.9
4194,24853,3,146,3,0,0,No,RandD,medium,0.59,0.9
4195,24863,3,133,3,0,0,No,RandD,medium,0.73,0.82
4196,24871,2,181,6,0,0,No,RandD,medium,0.87,0.57
4197,24873,6,152,3,0,0,No,RandD,medium,0.67,0.66
4198,72570,2,284,3,0,0,No,RandD,medium,0.96,0.78
4199,74059,3,157,3,0,0,No,marketing,medium,0.98,0.51
4200,80540,4,165,2,0,0,No,sales,high,0.5,0.58
4201,81030,3,255,2,1,0,No,accounting,low,0.49,0.71
4202,24911,4,194,4,0,0,No,support,medium,0.13,0.65
4203,24913,3,102,6,0,0,No,technical,medium,0.57,0.68
4204,24925,4,247,2,0,0,No,management,medium,0.51,0.94
4205,80751,3,206,2,0,0,No,marketing,medium,0.99,0.69
4206,85085,3,171,2,0,0,No,marketing,medium,0.8,0.77
4207,85909,5,263,4,0,0,No,marketing,medium,0.56,0.39
4208,24938,4,272,4,1,0,No,sales,medium,0.96,0.84
4209,24946,3,158,2,1,0,No,sales,medium,0.96,0.5
4210,24950,6,216,6,1,0,No,sales,medium,0.87,0.53
4211,24965,5,113,3,0,0,No,sales,medium,0.61,0.9
4212,86402,3,140,4,0,0,No,sales,low,0.18,0.6
4213,24972,5,178,5,0,0,No,sales,low,0.24,0.77
4214,24988,4,153,3,0,0,No,sales,low,0.86,0.48
4215,86565,6,271,5,0,0,No,sales,low,0.25,0.62
4216,24996,3,269,5,0,0,No,sales,low,0.25,0.82
4217,24999,3,160,3,0,0,No,sales,low,0.63,0.55
4218,88146,4,258,2,1,0,No,sales,low,0.89,0.68
4219,25010,4,251,3,0,0,No,sales,high,0.87,0.82
4220,25016,3,170,2,0,0,No,sales,low,0.87,0.78
4221,25017,4,238,4,1,0,No,sales,high,0.71,0.99
4222,25027,4,152,2,0,0,No,sales,high,0.98,0.87
4223,25031,3,262,6,0,0,No,sales,low,0.16,0.51
4224,25040,4,273,2,0,0,No,sales,low,0.83,0.68
4225,25046,3,233,2,0,0,No,sales,high,0.65,0.77
4226,88585,3,262,3,0,0,No,sales,low,0.95,0.64
4227,25058,3,183,3,0,0,No,accounting,medium,0.67,0.67
4228,25076,3,150,3,1,0,No,accounting,high,0.53,0.88
4229,25077,3,132,3,0,0,No,accounting,medium,0.74,0.94
4230,25085,3,200,4,0,0,No,hr,medium,0.77,0.79
4231,25088,4,148,5,0,0,No,hr,medium,0.13,0.72
4232,25091,3,187,3,1,0,No,hr,medium,0.82,0.92
4233,91049,4,224,2,0,0,No,hr,high,0.88,0.65
4234,92686,4,147,2,0,0,No,technical,medium,0.89,0.5
4235,25099,3,153,4,0,0,No,technical,medium,0.85,0.51
4236,25103,5,154,2,0,0,No,technical,medium,0.93,0.87
4237,25109,5,270,3,0,0,No,technical,high,0.62,0.7
4238,25117,3,202,2,0,0,No,technical,medium,0.58,0.96
4239,25124,4,264,3,0,0,No,technical,high,0.98,0.5
4240,25125,2,145,3,0,0,No,technical,low,0.52,0.45
4241,56338,3,138,2,1,0,No,technical,medium,0.76,0.49
4242,70721,3,238,2,0,0,No,technical,medium,0.73,0.91
4243,25141,4,147,5,0,0,No,technical,medium,0.74,0.64
4244,94934,3,190,2,0,0,No,technical,medium,0.49,0.48
4245,25144,4,183,3,0,0,No,support,low,0.91,0.97
4246,25146,5,255,3,0,0,No,support,low,0.74,0.92
4247,25154,4,252,4,0,0,No,support,low,0.86,0.82
4248,95210,6,141,5,1,0,No,support,low,0.52,0.47
4249,25165,3,260,2,0,0,No,support,low,0.95,0.81
4250,25166,3,136,3,0,0,No,support,low,0.65,0.98
4251,25167,4,182,2,0,0,No,support,low,0.7,0.56
4252,25173,6,142,5,0,0,No,support,low,0.14,0.66
4253,25179,2,261,4,0,0,No,support,low,0.92,0.53
4254,25189,3,209,2,0,0,No,support,low,0.54,0.6
4255,25190,2,156,4,0,0,No,support,high,0.76,0.95
4256,25195,4,214,2,0,0,No,technical,low,0.78,0.66
4257,25197,4,250,3,0,0,No,technical,low,0.85,0.86
4258,96540,4,197,3,1,0,No,technical,low,0.78,0.8
4259,25201,3,149,3,0,0,No,management,low,0.55,0.72
4260,25214,5,271,2,0,0,No,IT,high,0.68,0.61
4261,25218,4,187,2,0,0,No,IT,low,0.91,0.68
4262,25222,3,154,2,0,0,No,IT,low,0.76,0.56
4263,25224,4,264,3,0,0,No,IT,low,0.15,0.67
4264,25230,2,144,3,0,0,No,IT,high,0.95,0.6
4265,25236,6,200,3,0,0,No,product_mng,low,0.74,0.37
4266,97033,5,197,2,1,0,No,product_mng,medium,0.92,0.56
4267,25262,3,175,3,1,0,No,product_mng,high,0.64,0.89
4268,25263,3,161,3,0,0,No,product_mng,medium,0.96,0.9
4269,97643,3,245,6,0,0,No,IT,high,0.21,0.72
4270,98574,3,167,4,0,0,No,RandD,medium,0.85,0.67
4271,25266,5,168,3,0,0,No,RandD,medium,0.52,0.86
4272,25271,5,261,6,0,0,No,RandD,medium,0.54,0.81
4273,25273,5,274,4,0,0,No,RandD,medium,0.56,0.81
4274,25281,4,181,3,0,0,No,RandD,medium,0.59,0.79
4275,98699,5,266,3,1,0,No,marketing,medium,0.88,0.58
4276,25289,4,184,3,0,0,No,sales,medium,0.7,0.84
4277,25291,3,193,2,0,0,No,accounting,medium,0.95,0.58
4278,25292,3,217,2,1,0,No,support,high,0.83,0.88
4279,25302,4,197,3,0,0,No,technical,low,0.76,0.62
4280,99622,5,252,3,0,0,No,management,medium,0.82,0.92
4281,25324,4,136,3,0,0,No,marketing,medium,0.55,0.97
4282,25332,5,194,4,0,0,No,marketing,medium,0.89,0.55
4283,25333,4,190,3,0,0,No,marketing,medium,0.66,0.94
4284,25356,3,185,2,1,0,No,sales,medium,0.41,0.61
4285,25358,3,232,2,1,0,No,sales,medium,0.83,0.77
4286,25367,3,200,2,1,0,No,sales,medium,0.88,0.72
4287,25370,5,155,2,0,0,No,sales,medium,0.56,0.66
4288,25371,3,228,3,0,0,No,sales,medium,0.53,0.72
4289,25373,3,188,4,0,0,No,sales,high,0.8,0.41
4290,25378,4,245,3,0,0,No,sales,low,0.95,0.78
4291,3017,4,205,2,0,0,No,sales,low,0.9,0.88
4292,25410,4,269,3,0,0,No,sales,low,0.5,0.97
4293,3504,3,207,6,0,0,No,sales,high,0.4,0.59
4294,25430,3,250,4,0,0,No,sales,low,0.52,0.85
4295,25435,5,251,3,1,0,No,sales,low,0.51,0.5
4296,25445,5,217,3,0,0,No,sales,low,0.84,0.62
4297,25447,5,252,3,0,0,No,sales,high,0.78,0.98
4298,25453,2,159,3,1,0,No,sales,low,0.91,0.71
4299,25475,5,169,2,0,0,No,sales,low,0.59,0.71
4300,29694,5,105,4,0,0,No,sales,low,0.69,0.97
4301,48368,4,268,2,0,0,No,sales,low,0.87,0.93
4302,25502,5,145,2,0,0,No,sales,low,0.66,1.0
4303,25503,4,165,3,0,0,No,accounting,low,0.5,0.54
4304,25506,3,253,4,0,0,No,accounting,low,0.95,0.75
4305,25507,3,254,3,0,0,No,accounting,medium,0.77,0.64
4306,25510,3,218,2,0,0,No,hr,medium,0.66,0.5
4307,25517,3,138,5,1,0,No,hr,medium,0.61,0.98
4308,25541,5,239,3,0,0,No,hr,medium,0.7,0.87
4309,25553,5,182,2,1,0,No,hr,medium,0.89,0.71
4310,25559,4,152,3,1,0,No,technical,medium,0.6,0.78
4311,25561,3,222,3,1,0,No,technical,medium,0.62,0.51
4312,25569,2,219,2,1,0,No,technical,medium,0.59,0.9
4313,25571,4,266,4,0,0,No,technical,medium,0.69,0.59
4314,25576,3,113,5,1,0,No,technical,medium,0.36,0.94
4315,48919,4,146,3,0,0,No,technical,medium,0.59,0.93
4316,25581,5,238,4,0,0,No,technical,medium,0.5,0.51
4317,10069,3,188,3,0,0,No,technical,high,0.53,0.99
4318,25602,4,237,2,0,0,No,technical,low,0.84,0.9
4319,10308,4,201,3,0,0,No,technical,medium,0.51,0.95
4320,10361,5,188,3,0,0,No,technical,medium,0.53,0.56
4321,25624,3,137,3,0,0,No,support,medium,0.98,0.63
4322,25625,4,263,3,0,0,No,support,medium,0.95,0.81
4323,10505,5,217,3,0,0,No,support,low,0.13,0.76
4324,25639,4,213,4,0,0,No,support,low,0.5,0.64
4325,25642,3,244,3,0,0,No,support,low,0.93,0.76
4326,25661,3,252,2,0,0,No,support,low,0.5,0.87
4327,25662,4,168,2,0,0,No,support,low,0.66,0.84
4328,25671,4,212,3,0,0,No,support,low,0.89,0.79
4329,25673,4,258,3,0,0,No,support,low,0.46,0.43
4330,25674,4,210,3,0,0,No,support,low,0.67,0.6
4331,25678,4,246,3,0,0,No,support,low,0.96,0.9
4332,25680,4,221,3,1,0,No,technical,low,0.98,0.76
4333,11763,5,215,4,0,0,No,technical,low,0.67,0.57
4334,15867,4,175,4,0,0,No,technical,low,0.72,0.72
4335,19680,5,221,2,0,0,No,management,low,0.65,0.49
4336,25696,5,219,3,0,0,No,IT,low,0.72,0.67
4337,25698,3,154,3,0,0,No,IT,low,0.78,0.58
4338,25721,3,266,2,0,0,No,IT,low,0.93,0.56
4339,21352,5,224,4,0,0,No,IT,low,0.73,0.85
4340,25735,4,269,5,1,0,No,IT,low,0.2,0.57
4341,8268,4,159,2,0,0,No,product_mng,low,0.47,0.5
4342,25751,4,247,3,0,0,No,product_mng,low,0.56,0.62
4343,25755,4,137,2,0,0,No,product_mng,low,0.72,0.86
4344,25767,4,251,4,0,0,No,product_mng,medium,0.91,0.56
4345,25772,5,210,3,0,0,No,IT,medium,0.79,0.49
4346,25788,2,123,4,0,0,No,RandD,medium,0.53,0.75
4347,25806,4,253,6,0,0,No,RandD,medium,0.14,0.51
4348,25807,5,242,4,0,0,No,RandD,medium,0.78,0.92
4349,25816,3,238,3,0,0,No,RandD,medium,0.52,0.74
4350,25818,5,151,2,0,0,No,RandD,medium,0.94,0.68
4351,25824,4,158,4,0,0,No,marketing,medium,0.83,0.8
4352,25826,2,120,2,0,0,No,marketing,medium,0.44,0.68
4353,25831,3,187,2,0,0,No,sales,medium,0.72,0.74
4354,24884,3,140,3,0,0,No,accounting,medium,0.84,0.58
4355,25853,3,164,2,0,0,No,support,medium,0.76,0.99
4356,25742,5,253,2,0,0,No,technical,high,0.92,0.94
4357,25866,5,235,2,0,0,No,management,low,0.58,0.93
4358,25870,4,189,4,0,0,No,marketing,medium,0.85,0.81
4359,28128,4,246,3,1,0,No,marketing,medium,0.74,0.51
4360,25880,4,258,2,0,0,No,marketing,medium,0.74,0.87
4361,25887,3,158,3,0,0,No,sales,medium,0.72,0.8
4362,25899,4,173,3,1,0,No,sales,low,0.76,0.98
4363,25904,3,201,3,0,0,No,sales,low,0.85,0.72
4364,25905,5,185,3,0,0,No,sales,low,0.82,0.49
4365,30549,5,270,3,1,0,No,sales,low,0.6,0.93
4366,25910,3,152,2,0,0,No,sales,low,0.39,0.64
4367,25911,3,211,4,1,0,No,sales,low,0.83,0.53
4368,25917,3,162,3,1,0,No,sales,low,0.7,0.92
4369,25927,4,253,2,1,0,No,sales,low,0.84,0.97
4370,25928,4,236,3,0,0,No,sales,low,0.9,0.77
4371,25929,4,231,5,0,0,No,sales,low,0.18,0.84
4372,25933,2,231,2,0,0,No,sales,low,0.52,0.71
4373,25934,4,233,3,0,0,No,sales,low,0.87,0.51
4374,25943,5,217,2,0,0,No,sales,low,0.6,0.79
4375,25958,4,174,2,0,0,No,sales,low,0.72,0.93
4376,25961,4,227,3,0,0,No,sales,low,0.48,0.64
4377,30700,3,222,2,0,0,No,sales,low,0.75,0.53
4378,25969,2,207,6,0,0,No,sales,low,0.85,0.55
4379,25974,6,115,3,0,0,No,sales,low,0.39,0.41
4380,25978,3,254,2,0,0,No,accounting,low,0.61,0.68
4381,25982,4,170,3,0,0,No,accounting,low,0.6,0.61
4382,25984,2,206,3,0,0,No,accounting,low,0.57,0.64
4383,25988,5,149,3,0,0,No,hr,medium,0.19,0.68
4384,25992,3,197,3,0,0,No,hr,medium,0.48,0.77
4385,25993,4,261,3,0,0,No,hr,medium,0.69,0.75
4386,26006,4,256,4,0,0,No,hr,medium,0.7,0.55
4387,26011,3,219,3,0,0,No,technical,medium,0.65,0.92
4388,26013,4,143,3,1,0,No,technical,medium,0.81,0.96
4389,26020,4,171,3,0,0,No,technical,medium,0.85,0.95
4390,26024,4,207,2,0,0,No,technical,medium,0.93,0.76
4391,26028,4,235,3,0,0,No,technical,medium,0.72,0.94
4392,26033,2,173,3,0,0,No,technical,medium,0.49,0.55
4393,26034,5,131,6,0,0,No,technical,medium,0.94,0.47
4394,26039,4,143,2,0,0,No,technical,medium,0.81,0.84
4395,26055,5,193,4,0,0,No,technical,high,0.92,0.78
4396,26060,3,135,2,0,0,No,technical,low,0.97,0.82
4397,26062,4,265,2,1,0,No,technical,medium,0.98,0.61
4398,26066,3,133,2,1,0,No,support,medium,0.44,0.45
4399,26072,4,184,4,0,0,No,support,medium,0.72,0.87
4400,26080,5,135,3,0,0,No,support,medium,0.8,0.73
4401,35364,4,267,4,0,0,No,support,low,0.6,0.72
4402,26135,4,184,3,0,0,No,support,low,0.89,0.65
4403,36769,5,227,2,0,0,No,support,low,0.69,0.57
4404,40786,4,257,2,0,0,No,support,low,0.54,0.81
4405,26145,5,235,3,1,0,No,support,low,0.97,0.75
4406,26151,4,161,2,0,0,No,support,low,0.37,0.4
4407,26154,4,215,3,0,0,No,support,low,0.73,0.52
4408,26155,4,146,3,0,0,No,support,low,0.57,0.69
4409,26161,4,191,2,0,0,No,technical,low,0.86,0.66
4410,26162,4,261,3,0,0,No,technical,low,0.83,0.85
4411,26170,5,200,5,0,0,No,technical,low,0.19,0.52
4412,26174,4,239,4,0,0,No,management,low,0.55,0.93
4413,26184,4,160,2,0,0,No,IT,low,0.6,0.65
4414,26190,3,177,3,1,0,No,IT,low,0.62,0.71
4415,26198,5,215,2,0,0,No,IT,low,0.65,0.55
4416,43922,4,97,2,0,0,No,IT,low,0.4,0.48
4417,26204,5,231,2,1,0,No,IT,low,0.82,0.78
4418,26211,2,257,2,1,0,No,product_mng,low,0.75,0.69
4419,49544,3,232,3,1,0,No,product_mng,low,0.83,0.53
4420,26231,4,212,3,0,0,No,product_mng,low,0.77,0.78
4421,26234,4,198,3,0,0,No,product_mng,low,0.59,0.98
4422,26238,5,240,4,0,0,No,IT,medium,0.8,0.79
4423,26243,3,242,3,0,0,No,RandD,medium,0.84,0.55
4424,26244,4,250,3,0,0,No,RandD,medium,0.88,0.71
4425,26251,3,229,6,0,0,No,RandD,medium,0.37,0.9
4426,26930,4,133,2,0,0,No,RandD,medium,0.88,0.66
4427,26263,3,200,2,0,0,No,RandD,medium,0.69,0.85
4428,26268,2,155,2,1,0,No,marketing,medium,0.54,0.49
4429,26273,5,139,4,0,0,No,sales,medium,0.76,0.57
4430,26280,4,272,3,0,0,No,accounting,medium,0.51,0.58
4431,26290,3,100,4,0,0,No,support,medium,0.16,0.52
4432,26291,5,160,3,0,0,No,technical,medium,0.65,0.6
4433,26295,5,195,4,0,0,No,management,medium,0.54,0.81
4434,26296,4,152,3,0,0,No,marketing,high,0.66,0.68
4435,26298,5,182,3,0,0,No,marketing,low,0.95,0.65
4436,53397,3,137,2,0,0,No,marketing,medium,0.83,0.57
4437,26322,4,182,3,0,0,No,sales,medium,0.98,0.84
4438,26332,3,217,2,0,0,No,sales,medium,0.72,0.72
4439,26334,4,192,4,0,0,No,sales,medium,0.71,0.62
4440,26335,3,116,2,1,0,No,sales,low,0.36,0.65
4441,26343,4,170,4,0,0,No,sales,low,0.55,0.65
4442,56450,3,223,3,0,0,No,sales,low,0.64,0.52
4443,61290,3,174,2,0,0,No,sales,low,0.62,0.57
4444,61308,3,193,6,0,0,No,sales,low,1.0,0.95
4445,61443,6,167,2,1,0,No,sales,low,0.91,0.91
4446,26398,4,225,3,0,0,No,sales,low,0.81,0.67
4447,26400,4,248,3,1,0,No,sales,low,0.71,0.92
4448,26402,3,104,5,0,0,No,sales,low,0.97,0.74
4449,26405,6,148,4,0,0,No,sales,low,0.75,0.86
4450,64024,3,148,4,1,0,No,sales,low,0.68,1.0
4451,26415,5,187,3,0,0,No,sales,low,0.87,0.68
4452,26418,3,151,2,0,0,No,sales,low,0.96,0.57
4453,26420,6,215,5,0,0,No,sales,low,0.41,0.86
4454,72369,4,142,4,0,0,No,sales,low,0.81,0.61
4455,26424,6,258,5,0,0,No,sales,low,0.68,1.0
4456,73386,4,228,3,0,0,No,accounting,low,0.63,0.56
4457,26440,2,221,3,0,0,No,accounting,low,0.6,0.84
4458,26464,3,263,3,0,0,No,accounting,medium,0.66,0.97
4459,26468,4,273,4,0,0,No,hr,medium,0.69,0.82
4460,74486,3,247,4,0,0,No,hr,medium,0.23,0.37
4461,26480,3,225,3,0,0,No,hr,medium,0.52,0.63
4462,26481,4,269,2,1,0,No,hr,medium,0.65,0.86
4463,26482,6,174,3,0,0,No,technical,medium,0.78,0.4
4464,75930,5,201,2,0,0,No,technical,medium,0.6,0.65
4465,26491,3,254,3,0,0,No,technical,medium,0.9,0.62
4466,26499,5,254,2,0,0,No,technical,medium,0.59,0.95
4467,26500,3,185,2,1,0,No,technical,medium,0.89,0.78
4468,26508,4,200,4,0,0,No,technical,medium,0.96,0.85
4469,26510,3,190,3,1,0,No,technical,medium,0.68,0.76
4470,26523,2,160,2,0,0,No,technical,high,0.52,0.72
4471,26524,3,264,2,0,0,No,technical,low,0.68,0.94
4472,26527,3,172,3,0,0,No,technical,medium,0.6,0.59
4473,26528,5,279,4,0,0,No,technical,medium,0.28,0.83
4474,26541,5,260,3,0,0,No,support,medium,0.98,0.54
4475,77866,4,262,2,0,0,No,support,medium,0.67,0.52
4476,26550,5,134,2,1,0,No,support,low,0.86,0.6
4477,26559,3,195,3,0,0,No,support,low,0.83,0.9
4478,26564,3,139,3,0,0,No,support,low,0.79,0.86
4479,26569,4,205,5,0,0,No,support,low,0.54,0.86
4480,26573,5,212,2,0,0,No,support,low,0.51,0.86
4481,26582,4,148,2,0,0,No,support,low,0.75,0.65
4482,26583,4,228,3,0,0,No,support,low,0.51,0.67
4483,26589,5,230,3,0,0,No,support,low,0.73,0.74
4484,26591,4,286,3,0,0,No,support,low,0.17,0.4
4485,78311,4,142,3,0,0,No,technical,low,0.88,0.59
4486,26600,3,161,3,0,0,No,technical,low,0.76,0.79
4487,26605,3,152,3,1,0,No,technical,low,0.29,0.77
4488,26611,4,266,3,0,0,No,management,low,0.62,0.97
4489,79387,2,143,3,0,0,No,IT,low,0.5,0.85
4490,26616,5,165,3,0,0,No,IT,low,0.16,0.65
4491,26620,4,204,6,0,0,No,IT,low,0.18,0.99
4492,70815,4,170,2,0,0,No,IT,low,0.86,0.68
4493,82991,5,203,3,0,0,No,IT,low,0.68,0.52
4494,26641,3,199,3,0,0,No,product_mng,low,0.68,0.85
4495,26645,4,223,3,0,0,No,product_mng,low,0.89,0.78
4496,26646,4,220,2,0,0,No,product_mng,low,0.86,0.88
4497,26655,4,190,3,0,0,No,product_mng,medium,0.43,0.41
4498,26658,4,143,6,1,0,No,IT,medium,0.85,0.58
4499,26685,5,111,4,0,0,Yes,RandD,medium,0.94,0.8
4500,85643,4,145,3,1,0,Yes,RandD,medium,0.58,0.71
4501,26699,3,138,3,0,0,Yes,RandD,medium,0.43,0.6
4502,26735,3,203,3,0,0,Yes,RandD,medium,0.72,0.49
4503,26736,5,175,3,1,0,Yes,RandD,medium,0.95,0.96
4504,26738,3,119,3,0,0,Yes,marketing,medium,0.35,0.67
4505,26742,3,157,3,0,0,Yes,sales,medium,0.77,0.79
4506,26744,5,135,2,0,0,Yes,accounting,medium,0.74,0.7
4507,26751,4,200,2,0,0,Yes,support,medium,0.5,0.6
4508,26756,4,121,2,0,0,Yes,technical,medium,0.87,0.56
4509,87081,3,162,3,0,0,Yes,management,high,0.55,0.48
4510,26764,3,135,3,0,0,Yes,marketing,low,0.8,0.65
4511,26768,4,183,2,0,0,Yes,marketing,medium,0.49,0.52
4512,87398,4,228,3,0,0,Yes,marketing,medium,0.54,0.92
4513,26780,4,148,5,0,0,No,sales,medium,0.21,0.87
4514,26789,3,219,2,0,0,No,sales,medium,0.77,0.77
4515,87455,4,147,3,0,0,No,sales,low,0.53,0.73
4516,26794,5,165,6,0,0,No,sales,low,0.89,0.49
4517,26795,4,218,3,1,0,No,sales,low,0.25,0.59
4518,26805,3,231,2,0,0,No,sales,low,0.53,0.59
4519,26812,2,124,3,0,0,No,sales,low,0.44,0.45
4520,26820,2,131,2,0,0,No,sales,low,0.7,0.44
4521,26830,3,199,4,0,0,No,sales,low,0.54,0.76
4522,26832,3,220,3,0,0,No,sales,low,0.9,0.56
4523,26834,5,215,3,0,0,No,sales,low,0.69,0.8
4524,26836,4,180,3,0,0,No,sales,low,0.78,0.59
4525,26838,6,272,6,0,0,No,sales,low,0.91,0.49
4526,26841,2,228,2,0,0,No,sales,low,0.92,0.61
4527,26843,3,168,2,0,0,No,sales,low,0.96,0.88
4528,26859,4,205,2,0,0,No,sales,low,0.8,0.77
4529,26862,3,244,3,0,0,No,sales,low,0.52,0.67
4530,26870,3,185,2,0,0,No,sales,low,0.52,0.97
4531,88603,5,135,3,1,0,No,sales,low,0.93,0.96
4532,26877,4,160,2,0,0,No,accounting,low,0.89,0.9
4533,26880,4,262,4,0,0,No,accounting,low,0.83,0.61
4534,26882,6,225,6,0,0,No,accounting,low,0.7,0.84
4535,26883,4,174,2,0,0,No,hr,low,0.89,0.74
4536,26895,6,266,3,0,0,Yes,hr,medium,0.21,0.37
4537,26906,4,241,4,0,0,Yes,hr,medium,0.67,0.78
4538,26908,3,245,2,0,0,Yes,hr,medium,0.73,0.97
4539,26914,3,261,4,0,0,Yes,technical,medium,0.85,0.51
4540,26918,4,157,3,0,0,Yes,technical,medium,0.54,0.85
4541,88646,3,286,6,0,0,Yes,technical,medium,0.74,0.94
4542,89147,4,263,2,1,0,Yes,technical,medium,0.71,0.65
4543,89541,2,229,3,0,0,Yes,technical,medium,0.76,0.52
4544,89593,4,159,2,0,0,Yes,technical,medium,0.85,0.5
4545,26937,4,196,3,0,0,Yes,technical,medium,0.82,0.89
4546,26943,4,133,3,0,0,Yes,technical,medium,0.71,0.79
4547,26946,5,228,3,0,0,Yes,technical,medium,0.79,0.65
4548,26953,4,247,3,0,0,Yes,technical,high,0.86,0.56
4549,89625,5,215,3,0,0,Yes,technical,low,0.9,0.78
4550,26961,6,233,3,1,0,Yes,support,medium,0.65,0.8
4551,26967,5,237,2,0,0,Yes,support,medium,0.53,0.74
4552,26968,4,269,5,0,0,Yes,support,medium,0.51,0.91
4553,26970,6,246,3,1,0,Yes,support,medium,1.0,0.76
4554,26981,4,168,3,0,0,Yes,support,low,0.92,0.82
4555,90261,3,168,3,0,0,Yes,support,low,1.0,0.59
4556,26993,4,163,5,0,0,Yes,support,low,0.23,0.67
4557,91156,3,142,2,0,0,Yes,support,low,0.52,0.77
4558,27014,4,183,2,1,0,Yes,support,low,0.8,0.83
4559,94741,4,264,3,0,0,No,support,low,0.59,0.72
4560,97406,2,184,2,0,0,No,support,low,0.75,0.55
4561,27037,4,138,3,0,0,No,technical,low,0.99,0.58
4562,27039,3,195,3,0,0,No,technical,medium,0.57,0.76
4563,27044,4,251,3,0,0,No,technical,medium,0.87,0.95
4564,27057,3,108,5,0,0,No,management,medium,0.52,0.47
4565,27058,3,144,2,0,0,No,IT,medium,0.57,0.9
4566,27059,6,112,4,0,0,No,IT,medium,0.32,0.77
4567,27062,2,201,3,0,0,No,IT,medium,0.66,0.81
4568,27066,4,204,3,0,0,No,IT,medium,0.53,0.8
4569,27069,5,226,3,0,0,No,IT,medium,0.55,0.62
4570,27072,3,217,4,0,0,No,product_mng,medium,0.66,0.9
4571,27074,4,149,2,0,0,No,product_mng,medium,0.69,0.92
4572,27076,5,237,3,0,0,No,product_mng,medium,0.67,0.99
4573,27082,3,256,3,0,0,No,product_mng,medium,0.75,0.37
4574,27083,4,194,2,0,0,No,IT,medium,0.7,0.98
4575,27087,3,202,2,0,0,No,RandD,medium,0.71,0.74
4576,1095,5,133,2,0,0,No,RandD,medium,0.97,0.6
4577,3325,3,246,3,0,0,No,RandD,medium,0.5,0.48
4578,27095,3,206,3,0,0,No,RandD,medium,0.34,0.92
4579,3966,3,204,3,0,0,No,RandD,medium,0.67,0.74
4580,78377,4,157,3,0,0,No,marketing,medium,0.78,0.98
4581,27117,4,187,2,0,0,No,sales,medium,0.52,0.91
4582,27121,2,211,2,0,0,No,accounting,medium,0.91,0.51
4583,27124,3,204,3,0,0,No,support,medium,0.79,0.92
4584,6552,5,182,2,1,0,No,technical,medium,0.83,0.53
4585,27134,3,244,3,0,0,No,management,medium,0.74,0.76
4586,27139,3,184,3,1,0,No,marketing,medium,0.77,0.97
4587,27143,2,117,3,0,0,No,marketing,high,0.49,0.71
4588,27144,3,230,3,1,0,No,marketing,high,0.94,0.89
4589,27146,3,241,2,0,0,No,sales,high,0.99,0.91
4590,27150,3,227,3,1,0,No,sales,high,0.69,0.84
4591,27154,5,147,4,0,0,No,sales,high,0.88,0.59
4592,27155,3,240,3,0,0,No,sales,high,0.89,0.9
4593,27167,4,238,2,0,0,No,sales,high,0.8,0.58
4594,27175,4,262,4,0,0,No,sales,high,0.22,0.89
4595,27176,4,215,2,0,0,No,sales,high,0.87,0.83
4596,87694,3,211,4,0,0,No,sales,high,0.66,0.66
4597,27181,3,156,3,1,0,No,sales,high,0.9,0.68
4598,27187,4,180,5,0,0,No,sales,high,0.95,0.54
